Response_ID,Respondent_ID,Consume_frequency_index,Consume_time_index,Consume_reason_index,Heard_before_index,Brand_perception_index,General_perception_index,Tried_before_index,Taste_experience,Reasons_preventing_trying_index,Current_brands_index,Reasons_for_choosing_brands_index,Improvements_desired_index,Ingredients_expected_index,Health_concerns_index,Interest_in_natural_or_organic,Marketing_channels_index,Packaging_preference=index,Limited_edition_packaging_index,Price_range_index,Purchase_location_index,Typical_consumption_situations_index,,,,,
107996,125026,5,2,2,1,1,1,1,1,3,4,4,4,2,2,1,3,2,3,1,1,2,,,,,
107997,125027,3,4,3,2,1,2,1,4,3,2,3,4,2,2,1,5,2,1,2,2,3,,,,,
107998,125028,4,1,2,1,1,1,2,4,5,3,4,1,1,1,1,1,2,1,4,5,4,,,,,
107999,125029,5,4,1,1,1,3,2,3,5,7,3,5,2,2,1,5,5,2,3,1,3,,,,,
108000,125030,5,4,1,2,1,1,2,3,3,5,1,5,3,1,2,1,1,1,2,2,2,,,,,
108001,125031,1,2,3,2,2,1,1,4,5,6,4,5,4,2,1,2,1,2,4,4,3,,,,,
108002,125032,4,3,1,1,2,3,2,4,5,2,5,5,2,1,2,1,1,2,1,1,1,,,,,
108003,125033,5,4,1,1,1,3,2,3,3,2,1,1,4,1,2,2,1,1,2,2,1,,,,,
108004,125034,2,1,2,1,3,2,2,5,1,4,2,1,1,1,1,5,2,1,4,1,3,,,,,
108005,125035,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,3,1,1,1,2,2,,,,,
108006,125036,1,4,3,1,3,3,2,4,3,4,5,1,2,1,2,3,1,1,1,4,2,,,,,
108007,125037,1,4,4,1,2,1,2,4,1,5,2,5,4,1,1,3,2,3,1,3,1,,,,,
108008,125038,1,2,1,2,3,1,2,3,3,3,5,2,2,1,2,3,2,3,1,1,2,,,,,
108009,125039,1,3,1,2,2,1,2,3,5,2,4,1,3,1,1,3,1,1,1,3,1,,,,,
108010,125040,1,3,1,1,1,1,1,4,5,2,3,1,2,1,2,1,5,3,4,2,5,,,,,
108011,125041,5,1,4,2,1,3,1,3,2,3,1,1,3,1,1,1,4,1,1,2,2,,,,,
108012,125042,2,4,4,2,1,3,2,1,5,4,1,1,2,1,1,3,1,2,2,5,2,,,,,
108013,125043,1,3,1,1,1,4,2,4,2,4,5,3,4,1,1,1,1,3,1,1,2,,,,,
108014,125044,5,2,2,2,1,1,2,4,2,3,5,4,2,2,1,5,5,2,3,2,2,,,,,
108015,125045,1,4,1,1,1,3,1,2,3,2,1,5,3,1,1,3,4,3,1,3,1,,,,,
108016,125046,1,1,1,1,1,4,1,5,4,4,3,5,3,1,1,3,1,1,1,1,3,,,,,
108017,125047,4,1,3,2,3,1,2,4,3,3,4,1,4,1,2,1,4,1,1,2,1,,,,,
108018,125048,2,1,1,2,1,2,2,5,5,4,5,3,2,1,2,1,1,3,3,5,2,,,,,
108019,125049,4,2,3,2,2,4,2,4,1,2,3,4,1,2,1,1,1,1,1,1,1,,,,,
108020,125050,1,3,5,1,1,4,2,3,2,4,3,2,3,2,2,4,2,2,1,2,1,,,,,
108021,125051,1,4,1,1,1,4,1,5,3,6,5,1,2,1,1,4,2,3,2,3,1,,,,,
108022,125052,3,4,1,1,1,2,2,3,2,2,3,4,2,1,1,1,5,3,1,2,3,,,,,
108023,125053,3,3,5,1,1,2,1,3,3,1,5,4,2,1,1,2,5,2,1,1,1,,,,,
108024,125054,4,3,1,1,2,2,1,4,5,6,4,3,2,2,1,1,2,1,1,1,2,,,,,
108025,125055,2,3,5,2,1,3,1,5,1,4,5,4,2,1,1,4,4,1,1,2,2,,,,,
108026,125056,4,3,2,1,2,3,2,3,1,2,2,2,3,1,2,1,1,2,4,2,1,,,,,
108027,125057,4,1,1,2,2,2,1,2,1,2,3,2,2,1,2,3,2,3,2,1,2,,,,,
108028,125058,1,3,5,1,1,4,2,4,2,4,3,3,3,2,1,4,1,1,1,3,1,,,,,
108029,125059,3,2,4,2,1,2,1,3,1,2,4,2,3,2,2,1,1,3,2,3,2,,,,,
108030,125060,5,1,1,1,1,1,2,2,5,2,1,4,3,1,1,3,4,3,1,3,1,,,,,
108031,125061,4,3,2,1,1,3,2,4,2,4,1,4,3,2,2,3,3,3,1,2,3,,,,,
108032,125062,3,3,3,2,2,2,1,2,2,2,2,4,2,1,1,3,2,3,3,1,3,,,,,
108033,125063,1,1,3,1,1,4,1,1,3,4,3,5,4,2,2,3,1,2,1,1,2,,,,,
108034,125064,5,1,1,2,1,3,2,2,4,4,4,4,1,1,1,2,1,1,1,3,1,,,,,
108035,125065,1,1,2,2,3,1,2,1,5,5,3,3,3,1,1,4,5,2,1,2,3,,,,,
108036,125066,3,2,3,1,2,3,2,5,3,3,1,1,2,2,2,3,1,3,3,1,2,,,,,
108037,125067,5,4,3,2,3,1,2,5,2,4,2,4,4,2,2,1,2,3,3,1,2,,,,,
108038,125068,4,3,2,2,1,2,2,3,1,1,5,3,2,2,2,4,5,2,2,1,3,,,,,
108039,125069,1,3,3,2,2,4,2,3,2,7,5,5,2,1,1,5,2,2,1,5,1,,,,,
108040,125070,3,3,5,1,1,2,2,3,5,4,3,4,1,2,1,1,5,1,2,1,2,,,,,
108041,125071,3,1,1,1,1,2,2,1,2,4,3,5,3,1,1,1,2,2,1,3,1,,,,,
108042,125072,1,3,2,1,3,3,2,5,2,4,5,5,4,1,1,1,1,3,1,1,1,,,,,
108043,125073,4,1,4,2,2,3,1,4,5,5,4,1,2,1,1,4,5,3,2,3,2,,,,,
108044,125074,5,3,1,1,1,4,1,3,5,7,3,1,1,1,2,3,5,3,1,5,2,,,,,
108045,125075,1,2,1,1,1,3,2,1,2,7,2,4,2,2,1,3,1,2,3,1,3,,,,,
108046,125076,1,1,1,2,1,2,2,5,1,2,5,2,4,2,1,5,4,3,1,2,2,,,,,
108047,125077,5,1,1,2,3,3,1,5,3,2,4,4,1,1,1,4,2,3,1,2,1,,,,,
108048,125078,3,4,3,1,2,3,1,3,5,7,5,2,1,2,1,1,5,2,2,1,5,,,,,
108049,125079,1,2,4,1,3,3,1,4,4,2,5,1,1,1,1,3,1,1,4,1,3,,,,,
108050,125080,1,3,2,2,3,3,1,3,2,6,4,5,3,2,2,2,1,2,1,3,2,,,,,
108051,125081,5,4,1,2,1,3,2,4,3,3,5,4,2,1,2,4,4,1,2,1,4,,,,,
108052,125082,1,4,2,1,1,3,1,3,3,2,4,1,2,1,2,5,5,3,4,1,1,,,,,
108053,125083,3,3,1,2,1,3,1,5,3,5,2,1,2,1,2,3,5,1,1,1,2,,,,,
108054,125084,4,2,1,1,1,4,1,5,5,5,2,2,2,2,1,3,2,1,1,1,3,,,,,
108055,125085,1,1,1,1,2,1,2,2,2,1,1,4,2,1,1,1,2,3,4,1,1,,,,,
108056,125086,3,1,2,1,3,1,2,2,1,2,5,2,2,2,2,3,4,3,4,4,1,,,,,
108057,125087,1,3,3,2,1,3,2,3,5,2,3,5,2,1,1,5,5,3,2,1,3,,,,,
108058,125088,1,3,1,2,1,4,2,5,2,4,5,1,3,1,1,1,2,1,1,2,1,,,,,
108059,125089,2,2,5,2,1,3,2,4,3,5,2,1,2,2,2,3,2,3,3,1,1,,,,,
108060,125090,1,2,3,2,1,2,2,3,3,2,1,5,1,2,2,1,1,1,2,5,2,,,,,
108061,125091,3,4,3,1,1,3,1,1,5,4,3,1,4,1,2,1,3,3,3,2,2,,,,,
108062,125092,5,1,3,1,3,2,2,4,2,4,3,3,1,1,1,3,2,1,3,4,1,,,,,
108063,125093,3,1,4,1,1,3,1,3,2,1,5,3,3,1,1,1,1,3,1,3,2,,,,,
108064,125094,3,3,1,2,2,4,2,1,5,5,3,1,2,2,1,3,1,3,4,2,2,,,,,
108065,125095,1,2,1,1,2,2,1,2,3,2,5,1,4,1,1,5,5,3,2,3,2,,,,,
108066,125096,1,4,3,2,1,4,2,4,5,3,3,1,2,1,1,1,1,1,3,2,3,,,,,
108067,125097,5,3,1,1,1,4,2,3,5,2,3,5,3,1,2,3,1,3,1,2,2,,,,,
108068,125098,3,1,4,2,1,2,1,5,2,5,1,4,1,2,2,4,2,1,1,2,1,,,,,
108069,125099,4,3,1,2,1,3,1,4,3,5,4,2,4,2,1,3,4,1,4,2,2,,,,,
108070,125100,2,3,1,1,2,2,2,3,4,3,4,4,2,1,2,3,2,1,2,1,2,,,,,
108071,125101,1,1,1,1,1,1,1,2,5,4,5,1,4,1,2,1,5,2,1,2,1,,,,,
108072,125102,5,2,3,1,2,2,2,5,3,2,3,4,2,2,1,1,1,3,3,1,1,,,,,
108073,125103,3,1,1,2,3,4,1,3,3,5,3,1,1,1,1,3,1,3,2,2,1,,,,,
108074,125104,4,3,1,1,1,2,1,5,1,2,4,4,3,2,2,3,4,1,1,1,1,,,,,
108075,125105,2,3,1,1,3,4,2,4,2,5,5,3,4,2,2,1,2,3,2,4,1,,,,,
108076,125106,2,4,2,1,1,1,1,4,5,4,4,2,2,1,1,3,4,3,4,5,2,,,,,
108077,125107,1,3,1,2,1,1,2,2,2,5,5,4,3,2,2,2,2,1,2,1,1,,,,,
108078,125108,3,3,1,2,3,3,1,5,2,2,1,1,2,1,1,3,1,3,4,1,2,,,,,
108079,125109,4,3,1,1,1,4,1,4,5,1,3,2,3,1,2,2,1,3,4,1,2,,,,,
108080,125110,2,3,4,2,1,2,1,1,4,5,3,4,2,1,2,4,1,1,2,1,1,,,,,
108081,125111,2,3,1,1,2,1,1,3,3,1,4,2,3,2,1,3,4,1,1,1,4,,,,,
108082,125112,1,4,2,1,2,2,2,5,1,7,5,1,1,1,2,2,1,1,1,4,2,,,,,
108083,125113,5,3,1,1,1,4,1,2,5,5,5,2,2,1,2,3,2,2,4,2,1,,,,,
108084,125114,2,1,3,2,1,2,2,3,4,6,4,2,1,1,1,1,2,1,4,1,1,,,,,
108085,125115,5,3,1,2,1,4,1,5,1,4,5,2,3,1,1,5,2,3,1,1,4,,,,,
108086,125116,5,1,1,2,2,4,1,3,1,2,3,3,3,1,1,5,1,3,4,1,2,,,,,
108087,125117,1,1,1,1,2,4,2,4,2,4,3,4,3,2,2,1,2,3,2,2,4,,,,,
108088,125118,4,4,4,1,1,2,1,4,2,5,2,1,2,1,1,5,2,1,4,2,2,,,,,
108089,125119,1,4,4,1,2,4,1,3,1,3,5,4,2,1,2,4,1,1,2,2,2,,,,,
108090,125120,3,4,3,1,2,3,2,5,1,2,5,4,3,1,2,1,1,2,1,3,3,,,,,
108091,125121,4,1,5,1,1,3,1,4,2,6,2,1,2,2,2,3,1,1,2,3,4,,,,,
108092,125122,3,3,4,1,1,3,2,2,3,6,4,3,2,2,2,3,1,3,1,3,4,,,,,
108093,125123,5,3,3,1,1,3,1,1,5,4,4,3,2,1,2,4,2,3,1,1,1,,,,,
108094,125124,3,1,4,1,1,1,2,5,1,4,5,3,2,2,2,1,1,2,2,2,1,,,,,
108095,125125,5,3,1,1,3,1,2,4,2,5,5,5,3,2,2,1,3,2,2,2,2,,,,,
108096,125126,4,3,5,2,1,1,1,5,3,1,4,2,3,1,1,1,4,1,2,5,2,,,,,
108097,125127,1,4,2,1,3,4,2,2,2,2,5,5,3,1,1,3,5,2,1,1,2,,,,,
108098,125128,3,4,1,2,3,4,2,3,5,5,2,4,2,2,1,4,4,2,4,1,3,,,,,
108099,125129,1,2,4,1,1,4,2,3,3,1,2,5,2,1,2,3,1,2,2,1,3,,,,,
108100,125130,3,1,1,2,2,3,1,4,3,4,2,2,3,2,1,1,2,3,1,2,2,,,,,
108101,125131,4,2,3,2,1,3,1,2,2,4,1,1,4,1,2,5,1,3,4,3,2,,,,,
108102,125132,1,3,2,2,3,2,1,4,2,2,5,5,2,2,1,5,5,2,2,4,1,,,,,
108103,125133,5,4,3,2,1,4,1,5,2,5,2,1,3,1,1,4,5,1,2,1,4,,,,,
108104,125134,4,4,3,2,1,4,1,3,3,5,3,1,4,2,2,3,4,1,1,2,2,,,,,
108105,125135,3,1,3,1,2,1,1,3,2,5,2,4,3,2,1,4,5,2,2,2,1,,,,,
108106,125136,2,1,3,2,2,2,1,1,5,3,5,1,3,1,1,2,3,3,1,1,2,,,,,
108107,125137,1,2,2,1,1,2,1,3,5,4,3,4,2,1,2,3,1,1,4,2,2,,,,,
108108,125138,1,1,2,1,1,3,1,2,5,2,1,3,4,1,2,5,1,1,2,2,2,,,,,
108109,125139,3,1,3,2,2,1,2,3,5,2,1,2,4,1,2,1,2,1,2,4,1,,,,,
108110,125140,4,3,3,1,1,3,2,5,1,2,5,1,4,2,2,3,1,1,1,1,2,,,,,
108111,125141,1,1,1,1,2,3,2,3,4,4,1,5,2,1,2,3,1,1,3,1,1,,,,,
108112,125142,1,1,3,1,3,1,2,3,5,1,1,1,2,2,1,5,5,1,1,1,2,,,,,
108113,125143,4,2,1,2,1,1,2,4,3,3,5,1,3,2,2,3,5,3,2,3,1,,,,,
108114,125144,4,2,3,1,1,4,2,3,1,3,1,2,1,1,2,4,4,3,1,5,3,,,,,
108115,125145,1,2,2,2,1,4,2,1,5,1,5,5,2,2,1,1,1,2,1,3,1,,,,,
108116,125146,5,4,1,2,3,1,2,3,2,4,5,4,1,1,2,3,5,2,1,1,2,,,,,
108117,125147,1,1,2,2,1,2,1,3,3,2,5,3,2,1,2,3,1,3,2,1,1,,,,,
108118,125148,2,3,1,1,1,3,1,2,3,2,2,1,2,1,1,3,4,2,1,3,2,,,,,
108119,125149,2,4,2,2,3,4,1,4,3,2,5,1,4,2,2,1,4,3,3,2,3,,,,,
108120,125150,2,1,2,1,1,3,2,3,3,4,5,1,3,1,1,2,2,3,1,1,1,,,,,
108121,125151,1,1,1,2,1,3,2,5,3,1,1,3,1,2,2,3,5,1,1,2,4,,,,,
108122,125152,1,1,1,2,3,2,2,3,2,3,1,2,4,1,1,5,2,3,2,1,1,,,,,
108123,125153,1,1,3,1,1,1,1,3,5,4,3,3,3,1,1,3,2,1,1,1,2,,,,,
108124,125154,2,3,1,2,3,2,1,4,5,2,4,1,2,1,1,3,1,1,1,5,2,,,,,
108125,125155,5,1,2,2,3,3,1,3,2,2,1,4,2,1,1,4,1,3,1,4,2,,,,,
108126,125156,4,3,1,2,2,1,2,3,1,4,3,2,2,2,1,3,2,3,1,3,1,,,,,
108127,125157,1,4,1,2,2,3,2,2,1,6,4,1,2,1,2,3,4,1,1,3,1,,,,,
108128,125158,5,1,1,2,1,3,1,2,3,6,5,4,2,2,2,4,3,3,1,1,2,,,,,
108129,125159,5,1,3,1,1,4,1,3,4,4,1,1,4,1,2,4,1,3,1,1,1,,,,,
108130,125160,4,3,3,2,3,2,2,3,3,4,1,2,2,2,1,2,1,1,2,1,3,,,,,
108131,125161,5,4,3,2,3,1,2,5,5,3,5,5,3,1,2,3,1,1,1,2,2,,,,,
108132,125162,4,1,4,2,1,4,2,2,2,5,3,2,1,1,1,3,1,1,1,2,1,,,,,
108133,125163,1,1,1,1,1,4,2,4,1,2,4,2,1,1,2,1,1,1,3,1,2,,,,,
108134,125164,3,4,3,1,2,4,1,3,2,1,2,3,2,1,2,1,1,1,3,1,3,,,,,
108135,125165,1,3,2,2,3,4,1,4,2,1,3,4,2,2,1,5,5,3,1,4,3,,,,,
108136,125166,5,3,1,2,1,4,2,5,3,2,5,1,2,1,1,3,1,1,2,1,1,,,,,
108137,125167,4,1,1,1,1,3,2,3,3,1,4,2,2,1,2,1,2,2,3,4,1,,,,,
108138,125168,5,3,2,2,1,3,2,1,3,1,5,5,1,1,1,4,1,1,1,3,1,,,,,
108139,125169,1,3,5,2,2,1,1,4,5,2,5,5,2,2,1,4,2,1,3,5,2,,,,,
108140,125170,5,3,3,1,2,1,1,3,5,4,3,2,1,2,2,3,2,3,1,1,2,,,,,
108141,125171,1,3,3,2,1,1,1,4,2,6,2,2,1,1,2,4,5,2,4,5,2,,,,,
108142,125172,2,2,1,1,2,3,1,4,3,5,1,4,1,2,2,3,3,2,1,2,1,,,,,
108143,125173,3,2,3,1,1,4,1,5,3,4,1,1,2,2,2,3,2,3,2,3,1,,,,,
108144,125174,2,1,3,2,3,4,2,2,5,4,4,4,3,2,1,3,1,1,2,2,1,,,,,
108145,125175,3,3,5,1,1,2,1,3,1,1,2,1,1,2,2,3,1,1,1,2,1,,,,,
108146,125176,1,1,1,1,1,2,2,5,1,4,5,4,1,2,1,3,2,1,2,2,2,,,,,
108147,125177,1,1,4,2,1,1,1,5,3,1,2,4,2,2,1,4,2,3,2,1,1,,,,,
108148,125178,4,1,4,2,1,4,2,1,3,4,3,1,4,1,2,1,1,3,2,1,2,,,,,
108149,125179,1,3,5,2,1,1,1,3,4,3,4,2,4,2,2,4,1,1,1,3,1,,,,,
108150,125180,1,1,2,2,2,1,2,1,2,7,1,1,1,2,1,3,2,3,2,5,4,,,,,
108151,125181,1,4,5,1,1,3,2,3,5,4,1,1,3,1,1,1,4,1,3,1,3,,,,,
108152,125182,4,3,2,2,1,1,1,3,5,6,5,3,2,1,2,1,1,1,4,1,2,,,,,
108153,125183,2,3,4,2,1,3,1,4,3,5,1,1,1,1,2,3,4,1,1,2,1,,,,,
108154,125184,1,1,2,1,1,2,2,5,1,7,2,2,3,2,2,4,1,1,1,2,1,,,,,
108155,125185,5,1,1,1,1,1,1,5,2,4,1,3,1,1,1,3,2,1,1,1,2,,,,,
108156,125186,1,3,1,2,1,3,2,5,5,6,1,1,2,2,1,1,4,3,2,5,2,,,,,
108157,125187,4,3,2,2,1,2,1,2,1,5,2,1,1,1,1,1,3,3,2,1,2,,,,,
108158,125188,2,3,2,2,1,1,1,4,1,4,5,1,2,2,2,1,1,1,2,1,1,,,,,
108159,125189,3,2,1,1,3,2,2,3,1,5,4,2,3,2,2,1,2,1,1,1,3,,,,,
108160,125190,1,1,1,1,1,2,2,4,2,4,4,1,1,1,1,1,5,1,2,2,5,,,,,
108161,125191,3,1,4,1,2,4,2,4,3,6,3,1,2,1,1,1,2,3,3,3,2,,,,,
108162,125192,2,2,4,1,3,4,1,4,5,5,2,1,3,1,2,3,1,2,3,3,2,,,,,
108163,125193,2,2,1,1,1,4,2,2,3,5,5,4,1,1,2,4,2,3,1,3,1,,,,,
108164,125194,5,2,1,2,1,4,2,3,3,7,5,2,2,1,2,1,1,3,1,3,2,,,,,
108165,125195,5,2,1,2,1,1,1,2,4,1,1,4,3,1,2,3,2,3,4,2,2,,,,,
108166,125196,1,1,3,2,1,4,2,3,1,2,3,2,2,1,1,3,5,3,3,1,3,,,,,
108167,125197,4,4,1,1,1,1,2,1,3,3,3,2,2,1,2,4,1,3,2,2,1,,,,,
108168,125198,2,2,1,2,1,3,2,2,2,5,2,5,2,2,2,1,1,1,2,5,5,,,,,
108169,125199,1,3,3,2,1,1,1,4,4,4,4,1,2,1,2,1,1,2,4,2,3,,,,,
108170,125200,1,3,1,2,1,4,1,3,2,4,1,1,3,2,2,5,3,3,3,2,1,,,,,
108171,125201,5,4,1,1,3,1,1,2,5,1,2,5,2,1,2,4,1,1,3,1,1,,,,,
108172,125202,1,1,3,1,1,4,1,2,1,7,4,4,3,2,2,3,1,2,1,1,1,,,,,
108173,125203,1,1,1,2,1,2,1,5,5,5,3,2,3,1,1,5,5,1,2,4,4,,,,,
108174,125204,1,3,5,2,1,4,2,5,3,4,2,2,4,1,2,3,5,3,2,5,2,,,,,
108175,125205,1,2,4,2,3,3,1,3,5,2,3,1,3,1,1,2,2,1,2,2,1,,,,,
108176,125206,4,4,1,2,1,2,2,1,5,4,1,4,4,1,1,4,1,1,1,3,1,,,,,
108177,125207,4,2,3,1,2,3,2,4,2,6,3,1,3,2,1,3,2,1,2,1,2,,,,,
108178,125208,3,4,4,1,2,2,1,3,1,2,2,1,2,2,1,5,2,2,2,2,2,,,,,
108179,125209,1,2,1,1,1,3,2,3,5,5,5,4,1,2,2,1,1,3,1,2,4,,,,,
108180,125210,2,2,5,2,1,4,1,4,5,2,1,1,2,1,2,4,2,3,1,1,1,,,,,
108181,125211,1,4,1,2,1,4,2,3,4,3,5,4,2,2,2,1,2,2,1,5,5,,,,,
108182,125212,4,2,1,1,1,3,2,3,4,4,3,1,1,2,2,2,2,3,1,1,2,,,,,
108183,125213,1,3,2,1,1,1,2,3,1,6,4,4,1,1,1,3,2,1,4,1,1,,,,,
108184,125214,1,4,5,2,1,4,1,2,5,5,5,2,3,2,2,3,1,1,4,2,2,,,,,
108185,125215,4,3,2,1,2,4,2,4,1,4,3,1,2,1,2,1,1,2,1,1,3,,,,,
108186,125216,1,1,3,2,2,3,1,4,1,6,4,2,2,1,1,1,1,3,1,4,1,,,,,
108187,125217,1,1,1,2,1,2,2,3,1,2,3,2,2,1,2,5,1,3,1,4,2,,,,,
108188,125218,3,2,5,2,1,1,1,3,3,5,5,1,1,1,2,1,1,1,4,2,2,,,,,
108189,125219,1,3,2,1,3,2,2,5,5,6,2,4,3,1,1,5,1,3,2,2,4,,,,,
108190,125220,3,1,4,2,1,1,1,2,1,6,1,4,3,2,1,3,2,3,2,4,2,,,,,
108191,125221,1,1,2,2,1,2,1,4,1,4,3,5,4,2,2,1,1,2,4,5,2,,,,,
108192,125222,3,4,4,1,1,1,2,5,1,5,1,3,3,1,1,3,1,3,2,1,1,,,,,
108193,125223,5,2,1,2,1,1,1,3,1,2,5,2,3,2,1,1,1,2,1,3,2,,,,,
108194,125224,4,2,1,1,3,2,2,4,5,4,1,1,2,1,1,3,1,1,1,2,3,,,,,
108195,125225,5,3,3,2,3,4,2,5,1,3,4,2,3,1,2,3,5,3,3,1,3,,,,,
108196,125226,4,1,5,1,1,3,1,3,3,2,2,4,3,1,2,3,1,1,1,5,2,,,,,
108197,125227,3,2,2,2,2,4,1,2,4,5,3,5,2,2,1,1,3,1,2,3,2,,,,,
108198,125228,1,1,1,2,1,3,2,5,5,2,5,2,2,2,2,1,1,3,2,4,2,,,,,
108199,125229,3,2,5,1,2,1,1,3,2,6,5,4,4,2,1,5,1,2,1,1,5,,,,,
108200,125230,4,1,1,1,1,1,1,3,3,2,5,5,3,1,1,2,4,2,1,1,1,,,,,
108201,125231,3,1,2,2,2,1,2,5,3,7,4,5,3,1,1,3,1,2,1,5,2,,,,,
108202,125232,2,1,5,2,1,2,1,3,4,5,4,3,3,1,1,3,1,1,1,4,2,,,,,
108203,125233,5,2,1,2,2,3,1,4,2,4,1,2,3,2,2,3,4,3,1,3,1,,,,,
108204,125234,4,3,4,1,1,3,2,3,5,5,2,5,2,2,2,3,1,1,1,3,5,,,,,
108205,125235,3,1,2,2,1,2,1,5,5,5,5,1,2,1,2,1,1,3,2,2,2,,,,,
108206,125236,3,3,1,2,1,2,1,2,1,5,4,2,4,2,1,3,2,1,4,1,1,,,,,
108207,125237,1,2,2,1,3,4,2,2,2,3,5,1,2,1,1,3,2,1,1,3,3,,,,,
108208,125238,1,1,3,1,1,4,1,1,2,2,1,2,4,1,2,5,4,2,2,5,1,,,,,
108209,125239,2,4,3,2,1,2,2,3,5,3,2,5,2,1,1,3,5,2,3,1,3,,,,,
108210,125240,3,1,3,2,1,4,2,4,5,6,3,3,1,1,1,1,1,3,3,2,3,,,,,
108211,125241,5,3,4,2,1,3,2,1,4,2,3,5,2,1,1,1,5,3,3,2,1,,,,,
108212,125242,3,3,1,2,1,1,2,4,1,4,3,4,3,2,1,4,5,3,2,2,1,,,,,
108213,125243,1,1,1,2,1,4,1,3,2,7,4,4,2,1,1,2,1,2,1,1,2,,,,,
108214,125244,1,3,3,2,1,1,2,1,2,1,3,1,3,2,1,4,2,3,1,1,3,,,,,
108215,125245,1,4,1,1,3,2,2,4,3,6,1,2,3,1,1,3,5,1,1,1,1,,,,,
108216,125246,1,4,4,1,1,4,2,5,1,3,5,1,3,1,2,3,5,1,1,3,1,,,,,
108217,125247,5,1,1,2,3,1,1,3,2,5,5,5,3,2,2,3,2,3,1,1,3,,,,,
108218,125248,5,2,5,2,1,1,2,3,5,1,4,2,3,2,1,4,2,3,2,1,2,,,,,
108219,125249,4,4,3,1,1,3,1,5,4,5,1,2,4,1,1,3,1,1,1,1,2,,,,,
108220,125250,4,1,3,1,2,4,2,5,3,4,2,2,3,2,2,2,4,1,3,2,1,,,,,
108221,125251,2,2,1,2,3,4,2,4,2,6,5,5,3,2,1,1,5,1,2,1,1,,,,,
108222,125252,2,1,3,1,2,2,2,2,3,5,5,2,1,2,2,3,1,2,3,3,3,,,,,
108223,125253,3,3,3,1,1,2,1,3,3,1,3,3,2,1,1,1,1,1,3,1,2,,,,,
108224,125254,1,3,4,2,1,3,2,5,3,2,2,5,2,1,1,5,2,3,2,3,2,,,,,
108225,125255,5,3,3,2,1,3,2,4,1,2,2,5,4,1,1,3,5,3,3,3,2,,,,,
108226,125256,1,3,5,2,1,3,1,2,1,3,3,1,2,1,1,5,2,2,2,5,1,,,,,
108227,125257,1,1,4,2,1,1,2,4,2,4,4,1,1,1,2,1,1,2,3,2,1,,,,,
108228,125258,1,3,5,1,1,4,2,1,2,4,3,5,3,1,2,3,1,1,2,2,1,,,,,
108229,125259,2,3,1,2,1,1,1,5,5,7,3,2,3,1,2,1,1,3,2,2,2,,,,,
108230,125260,3,4,4,2,1,3,2,5,1,2,3,2,1,1,1,3,5,2,2,1,1,,,,,
108231,125261,3,4,1,2,2,2,2,3,3,4,5,1,4,2,2,1,1,3,3,1,1,,,,,
108232,125262,3,3,2,2,2,1,1,4,5,2,4,2,2,2,2,4,3,1,2,1,2,,,,,
108233,125263,3,4,3,1,2,1,1,5,1,1,4,5,2,1,2,5,1,1,1,3,3,,,,,
108234,125264,2,1,1,1,3,1,1,2,4,2,1,2,4,2,2,4,1,1,1,1,2,,,,,
108235,125265,3,3,4,2,1,1,1,2,3,4,3,2,3,2,2,3,2,3,2,2,2,,,,,
108236,125266,1,1,2,1,1,2,1,2,1,2,2,1,3,1,1,3,1,3,1,3,1,,,,,
108237,125267,3,4,1,1,1,3,2,5,1,4,1,2,4,2,2,3,1,1,3,2,2,,,,,
108238,125268,3,4,4,1,3,3,1,3,5,1,5,2,2,2,2,3,1,2,3,2,1,,,,,
108239,125269,5,1,5,1,1,3,1,3,4,2,5,2,1,2,1,2,4,3,3,2,2,,,,,
108240,125270,5,3,5,1,2,2,1,2,4,4,3,5,3,2,2,3,1,1,2,2,1,,,,,
108241,125271,1,1,3,2,2,1,1,2,3,4,4,4,4,2,1,4,4,1,1,1,2,,,,,
108242,125272,1,1,1,2,1,3,1,3,1,1,1,5,3,1,2,1,4,1,1,2,2,,,,,
108243,125273,5,1,3,1,1,1,1,4,4,5,5,3,3,2,1,3,1,2,3,3,2,,,,,
108244,125274,2,2,1,1,1,3,2,4,1,2,3,4,3,1,2,1,4,2,1,2,2,,,,,
108245,125275,5,2,2,1,2,1,1,5,3,4,4,2,3,1,1,2,5,1,4,2,1,,,,,
108246,125276,4,3,1,2,1,3,2,5,1,1,3,5,2,1,2,5,5,1,2,1,2,,,,,
108247,125277,1,3,1,2,2,2,2,2,5,2,4,2,2,2,1,1,2,3,4,1,5,,,,,
108248,125278,3,3,4,2,1,2,2,5,5,3,4,1,2,1,2,4,2,1,2,1,3,,,,,
108249,125279,3,1,1,1,1,3,2,3,1,7,1,4,1,2,2,1,3,3,4,3,4,,,,,
108250,125280,1,3,3,2,1,2,1,2,3,5,4,4,2,1,2,5,4,1,2,3,2,,,,,
108251,125281,3,1,1,2,2,1,2,3,5,3,4,4,2,1,1,3,2,1,1,1,4,,,,,
108252,125282,3,3,3,1,1,1,2,3,3,4,3,3,3,1,2,5,5,3,1,2,1,,,,,
108253,125283,1,4,1,1,3,4,2,1,2,5,2,2,3,2,2,1,1,2,1,1,1,,,,,
108254,125284,1,4,3,2,1,3,2,2,5,4,3,5,2,2,2,3,4,2,1,3,2,,,,,
